t_epoch,topic,value
1786391931.414235,/cmd_vel,0.0500
1786391931.414266,/costmap_app/obstacle_detected,False
1786391931.459279,/cmd_vel_raw,0.0500
1786391931.459587,/costmap_app/obstacle_detected,False
1786391931.465200,/cmd_vel,0.0500
1786391931.491410,/cmd_vel_unsafe,0.0500
1786391931.491440,/costmap_app/stop_active,False
1786391931.509424,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.028
1786391931.516933,/cmd_vel,0.0500
1786391931.557770,/cmd_vel_raw,0.0500
1786391931.558798,/costmap_app/obstacle_detected,False
1786391931.564466,/cmd_vel,0.0500
1786391931.590139,/cmd_vel_unsafe,0.0500
1786391931.590581,/costmap_app/stop_active,False
1786391931.615290,/cmd_vel,0.0500
1786391931.658641,/cmd_vel_raw,0.0500
1786391931.668230,/cmd_vel,0.0500
1786391931.689708,/cmd_vel_unsafe,0.0500
1786391931.690153,/costmap_app/stop_active,False
1786391931.711133,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.037
1786391931.716144,/cmd_vel,0.0500
1786391931.757013,/cmd_vel_raw,0.0500
1786391931.760000,/costmap_app/obstacle_detected,False
1786391931.764959,/cmd_vel,0.0500
1786391931.791839,/cmd_vel_unsafe,0.0500
1786391931.791861,/costmap_app/stop_active,False
1786391931.814947,/cmd_vel,0.0500
1786391931.858928,/cmd_vel_raw,0.0500
1786391931.866074,/cmd_vel,0.0500
1786391931.888372,/cmd_vel_unsafe,0.0500
1786391931.889493,/costmap_app/stop_active,False
1786391931.911999,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.034
1786391931.915169,/cmd_vel,0.0500
1786391931.958087,/cmd_vel_raw,0.0500
1786391931.959543,/costmap_app/obstacle_detected,False
1786391931.964344,/cmd_vel,0.0500
1786391931.991472,/cmd_vel_unsafe,0.0500
1786391931.991498,/costmap_app/stop_active,False
1786391932.015651,/cmd_vel,0.0500
1786391932.058102,/cmd_vel_raw,0.0500
1786391932.067300,/cmd_vel,0.0500
1786391932.089344,/cmd_vel_unsafe,0.0500
1786391932.089365,/costmap_app/stop_active,False
1786391932.110413,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.036
1786391932.116252,/cmd_vel,0.0500
1786391932.157850,/cmd_vel_raw,0.0500
1786391932.162109,/costmap_app/obstacle_detected,False
1786391932.164729,/cmd_vel,0.0500
1786391932.198761,/cmd_vel_unsafe,0.0500
1786391932.199046,/costmap_app/stop_active,False
1786391932.216672,/cmd_vel,0.0500
1786391932.272941,/cmd_vel,0.0500
1786391932.273151,/cmd_vel_raw,0.0500
1786391932.287922,/cmd_vel_unsafe,0.0500
1786391932.288154,/costmap_app/stop_active,False
1786391932.316453,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.011
1786391932.317790,/cmd_vel,0.0500
1786391932.357831,/cmd_vel_raw,0.0500
1786391932.366310,/cmd_vel,0.0500
1786391932.392557,/cmd_vel_unsafe,0.0500
1786391932.392586,/costmap_app/stop_active,False
1786391932.408632,/costmap_app/obstacle_detected,False
1786391932.414239,/cmd_vel,0.0500
1786391932.459457,/cmd_vel_raw,0.0500
1786391932.464944,/cmd_vel,0.0500
1786391932.494117,/cmd_vel_unsafe,0.0500
1786391932.494140,/costmap_app/stop_active,False
1786391932.508358,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.021
1786391932.518105,/cmd_vel,0.0500
1786391932.557528,/cmd_vel_raw,0.0500
1786391932.563803,/costmap_app/obstacle_detected,False
1786391932.565399,/cmd_vel,0.0500
1786391932.589261,/cmd_vel_unsafe,0.0500
1786391932.589280,/costmap_app/stop_active,False
1786391932.615307,/cmd_vel,0.0500
1786391932.658324,/cmd_vel_raw,0.0500
1786391932.664951,/cmd_vel,0.0500
1786391932.693033,/cmd_vel_unsafe,0.0500
1786391932.693122,/costmap_app/stop_active,False
1786391932.710377,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.026
1786391932.710562,/costmap_app/obstacle_detected,False
1786391932.715736,/cmd_vel,0.0500
1786391932.757581,/cmd_vel_raw,0.0500
1786391932.765429,/cmd_vel,0.0500
1786391932.791011,/cmd_vel_unsafe,0.0500
1786391932.791033,/costmap_app/stop_active,False
1786391932.814274,/cmd_vel,0.0500
1786391932.857626,/cmd_vel_raw,0.0500
1786391932.860301,/costmap_app/obstacle_detected,False
1786391932.864322,/cmd_vel,0.0500
1786391932.889445,/cmd_vel_unsafe,0.0500
1786391932.889464,/costmap_app/stop_active,False
1786391932.907793,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.027
1786391932.915040,/cmd_vel,0.0500
1786391932.957540,/cmd_vel_raw,0.0500
1786391932.959024,/costmap_app/obstacle_detected,False
1786391932.964862,/cmd_vel,0.0500
1786391932.989267,/cmd_vel_unsafe,0.0500
1786391932.989285,/costmap_app/stop_active,False
1786391933.015507,/cmd_vel,0.0500
1786391933.058248,/cmd_vel_raw,0.0500
1786391933.065894,/cmd_vel,0.0500
1786391933.088960,/cmd_vel_unsafe,0.0500
1786391933.088979,/costmap_app/stop_active,False
1786391933.107651,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.030
1786391933.114192,/cmd_vel,0.0500
1786391933.160401,/cmd_vel_raw,0.0500
1786391933.164748,/cmd_vel,0.0500
1786391933.189512,/cmd_vel_unsafe,0.0500
1786391933.189531,/costmap_app/stop_active,False
1786391933.208938,/costmap_app/obstacle_detected,False
1786391933.216124,/cmd_vel,0.0500
1786391933.259845,/cmd_vel_raw,0.0500
1786391933.264203,/cmd_vel,0.0500
1786391933.289971,/cmd_vel_unsafe,0.0500
1786391933.290012,/costmap_app/stop_active,False
1786391933.307453,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.023
1786391933.314222,/cmd_vel,0.0500
1786391933.357610,/cmd_vel_raw,0.0500
1786391933.359080,/costmap_app/obstacle_detected,False
1786391933.365099,/cmd_vel,0.0500
1786391933.390381,/cmd_vel_unsafe,0.0500
1786391933.390402,/costmap_app/stop_active,False
1786391933.414202,/cmd_vel,0.0500
1786391933.460867,/cmd_vel_raw,0.0500
1786391933.466104,/cmd_vel,0.0500
1786391933.490337,/cmd_vel_unsafe,0.0500
1786391933.491847,/costmap_app/stop_active,False
1786391933.507464,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.024
1786391933.514646,/cmd_vel,0.0500
1786391933.559947,/cmd_vel_raw,0.0500
1786391933.562268,/costmap_app/obstacle_detected,False
1786391933.564392,/cmd_vel,0.0500
1786391933.588820,/cmd_vel_unsafe,0.0500
1786391933.588840,/costmap_app/stop_active,False
1786391933.618204,/cmd_vel,0.0500
1786391933.658478,/cmd_vel_raw,0.0500
1786391933.664801,/cmd_vel,0.0500
1786391933.690118,/cmd_vel_unsafe,0.0500
1786391933.691733,/costmap_app/stop_active,False
1786391933.707851,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.022
1786391933.714412,/cmd_vel,0.0500
1786391933.759740,/cmd_vel_raw,0.0500
1786391933.764581,/cmd_vel,0.0500
1786391933.788474,/cmd_vel_unsafe,0.0500
1786391933.788498,/costmap_app/stop_active,False
1786391933.809309,/costmap_app/obstacle_detected,False
1786391933.815418,/cmd_vel,0.0500
1786391933.857748,/cmd_vel_raw,0.0500
1786391933.865405,/cmd_vel,0.0500
1786391933.891912,/cmd_vel_unsafe,0.0500
1786391933.892417,/costmap_app/stop_active,False
1786391933.907671,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.014
1786391933.914173,/cmd_vel,0.0500
1786391933.958226,/cmd_vel_raw,0.0500
1786391933.962891,/costmap_app/obstacle_detected,False
1786391933.965087,/cmd_vel,0.0500
1786391933.987939,/cmd_vel_unsafe,0.0500
1786391933.988330,/costmap_app/stop_active,False
1786391934.019017,/cmd_vel,0.0500
1786391934.058110,/cmd_vel_raw,0.0500
1786391934.058447,/costmap_app/obstacle_detected,False
1786391934.066604,/cmd_vel,0.0500
1786391934.091065,/cmd_vel_unsafe,0.0500
1786391934.091089,/costmap_app/stop_active,False
1786391934.108327,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.012
1786391934.114185,/cmd_vel,0.0500
1786391934.158537,/cmd_vel_raw,0.0500
1786391934.165749,/cmd_vel,0.0500
1786391934.192794,/cmd_vel_unsafe,0.0500
1786391934.192815,/costmap_app/stop_active,False
1786391934.215790,/cmd_vel,0.0500
1786391934.257910,/cmd_vel_raw,0.0500
1786391934.264240,/cmd_vel,0.0500
1786391934.290427,/cmd_vel_unsafe,0.0500
1786391934.290677,/costmap_app/stop_active,False
1786391934.314136,/costmap_app/obstacle_detected,False
1786391934.314857,/cmd_vel,0.0500
1786391934.318120,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.009
1786391934.358459,/cmd_vel_raw,0.0500
1786391934.360954,/costmap_app/obstacle_detected,False
1786391934.368156,/cmd_vel,0.0500
1786391934.390039,/cmd_vel_unsafe,0.0500
1786391934.390062,/costmap_app/stop_active,False
1786391934.414489,/cmd_vel,0.0500
1786391934.457711,/cmd_vel_raw,0.0500
1786391934.464080,/cmd_vel,0.0500
1786391934.489699,/cmd_vel_unsafe,0.0500
1786391934.489719,/costmap_app/stop_active,False
1786391934.510031,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.001
1786391934.515854,/cmd_vel,0.0500
1786391934.560322,/costmap_app/obstacle_detected,False
1786391934.560347,/cmd_vel_raw,0.0500
1786391934.564333,/cmd_vel,0.0500
1786391934.587739,/cmd_vel_unsafe,0.0500
1786391934.587933,/costmap_app/stop_active,False
1786391934.615135,/cmd_vel,0.0500
1786391934.657439,/cmd_vel_raw,0.0500
1786391934.659555,/costmap_app/obstacle_detected,False
1786391934.665018,/cmd_vel,0.0500
1786391934.689593,/cmd_vel_unsafe,0.0500
1786391934.689613,/costmap_app/stop_active,False
1786391934.713146,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.069
1786391934.714706,/cmd_vel,0.0500
1786391934.757031,/cmd_vel_raw,0.0500
1786391934.760413,/costmap_app/obstacle_detected,False
1786391934.764862,/cmd_vel,0.0500
1786391934.787725,/cmd_vel_unsafe,0.0500
1786391934.787746,/costmap_app/stop_active,False
1786391934.814237,/cmd_vel,0.0500
1786391934.857272,/cmd_vel_raw,0.0500
1786391934.864654,/cmd_vel,0.0500
1786391934.888742,/cmd_vel_unsafe,0.0500
1786391934.888928,/costmap_app/stop_active,False
1786391934.909021,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.057
1786391934.916894,/cmd_vel,0.0500
1786391934.958981,/cmd_vel_raw,0.0500
1786391934.960102,/costmap_app/obstacle_detected,False
1786391934.966543,/cmd_vel,0.0500
1786391934.988696,/cmd_vel_unsafe,0.0500
1786391934.989705,/costmap_app/stop_active,False
1786391935.014317,/cmd_vel,0.0500
1786391935.056971,/cmd_vel_raw,0.0500
1786391935.060354,/costmap_app/obstacle_detected,False
1786391935.064195,/cmd_vel,0.0500
1786391935.089115,/cmd_vel_unsafe,0.0500
1786391935.089429,/costmap_app/stop_active,False
1786391935.108551,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.060
1786391935.116976,/cmd_vel,0.0500
1786391935.158436,/cmd_vel_raw,0.0500
1786391935.164598,/cmd_vel,0.0500
1786391935.188628,/cmd_vel_unsafe,0.0500
1786391935.188861,/costmap_app/stop_active,False
1786391935.214259,/cmd_vel,0.0500
1786391935.257811,/cmd_vel_raw,0.0500
1786391935.261297,/costmap_app/obstacle_detected,False
1786391935.267603,/cmd_vel,0.0500
1786391935.287777,/cmd_vel_unsafe,0.0500
1786391935.290034,/costmap_app/stop_active,False
1786391935.309323,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.058
1786391935.314899,/cmd_vel,0.0500
1786391935.358050,/cmd_vel_raw,0.0500
1786391935.364809,/cmd_vel,0.0500
1786391935.391951,/cmd_vel_unsafe,0.0500
1786391935.391976,/costmap_app/stop_active,False
1786391935.414182,/cmd_vel,0.0500
1786391935.460196,/cmd_vel_raw,0.0500
1786391935.464777,/costmap_app/obstacle_detected,False
1786391935.467596,/cmd_vel,0.0500
1786391935.488626,/cmd_vel_unsafe,0.0500
1786391935.489542,/costmap_app/stop_active,False
1786391935.507561,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.050
1786391935.515034,/cmd_vel,0.0500
1786391935.559688,/cmd_vel_raw,0.0500
1786391935.566024,/cmd_vel,0.0500
1786391935.591073,/cmd_vel_unsafe,0.0500
1786391935.591103,/costmap_app/stop_active,False
1786391935.608763,/costmap_app/obstacle_detected,False
1786391935.614171,/cmd_vel,0.0500
1786391935.658867,/cmd_vel_raw,0.0500
1786391935.660614,/costmap_app/obstacle_detected,False
1786391935.665555,/cmd_vel,0.0500
1786391935.688084,/cmd_vel_unsafe,0.0500
1786391935.688247,/costmap_app/stop_active,False
1786391935.709668,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.041
1786391935.717183,/cmd_vel,0.0500
1786391935.758480,/cmd_vel_raw,0.0500
1786391935.764633,/cmd_vel,0.0500
1786391935.789683,/cmd_vel_unsafe,0.0500
1786391935.789707,/costmap_app/stop_active,False
1786391935.814510,/cmd_vel,0.0500
1786391935.858981,/cmd_vel_raw,0.0500
1786391935.867408,/cmd_vel,0.0500
1786391935.867434,/costmap_app/obstacle_detected,False
1786391935.888511,/cmd_vel_unsafe,0.0500
1786391935.888532,/costmap_app/stop_active,False
1786391935.909890,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.036
1786391935.915107,/cmd_vel,0.0500
1786391935.956959,/cmd_vel_raw,0.0500
1786391935.964681,/cmd_vel,0.0500
1786391935.987974,/cmd_vel_unsafe,0.0500
1786391935.988066,/costmap_app/stop_active,False
1786391936.015531,/cmd_vel,0.0500
1786391936.057439,/cmd_vel_raw,0.0500
1786391936.064629,/cmd_vel,0.0500
1786391936.087773,/cmd_vel_unsafe,0.0500
1786391936.088166,/costmap_app/stop_active,False
1786391936.109703,/costmap_app/obstacle_detected,False
1786391936.111116,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.044
1786391936.117383,/cmd_vel,0.0500
1786391936.157912,/cmd_vel_raw,0.0500
1786391936.164184,/cmd_vel,0.0500
1786391936.187913,/cmd_vel_unsafe,0.0500
1786391936.188021,/costmap_app/stop_active,False
1786391936.215147,/cmd_vel,0.0500
1786391936.257690,/cmd_vel_raw,0.0500
1786391936.270441,/cmd_vel,0.0500
1786391936.288782,/cmd_vel_unsafe,0.0500
1786391936.289089,/costmap_app/stop_active,False
1786391936.312268,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.037
1786391936.312289,/costmap_app/obstacle_detected,False
1786391936.318410,/cmd_vel,0.0500
1786391936.356942,/cmd_vel_raw,0.0500
1786391936.364178,/cmd_vel,0.0500
1786391936.389095,/cmd_vel_unsafe,0.0500
1786391936.389116,/costmap_app/stop_active,False
1786391936.415029,/cmd_vel,0.0500
1786391936.458157,/cmd_vel_raw,0.0500
1786391936.467525,/cmd_vel,0.0500
1786391936.489783,/cmd_vel_unsafe,0.0500
1786391936.490077,/costmap_app/stop_active,False
1786391936.508424,/costmap_app/obstacle_detected,False
1786391936.508931,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.030
1786391936.514927,/cmd_vel,0.0500
1786391936.558215,/costmap_app/obstacle_detected,False
1786391936.559123,/cmd_vel_raw,0.0500
1786391936.564141,/cmd_vel,0.0500
1786391936.589703,/cmd_vel_unsafe,0.0500
1786391936.590760,/costmap_app/stop_active,False
1786391936.614356,/cmd_vel,0.0500
1786391936.658648,/cmd_vel_raw,0.0500
1786391936.664639,/cmd_vel,0.0500
1786391936.689915,/cmd_vel_unsafe,0.0500
1786391936.690771,/costmap_app/stop_active,False
1786391936.712030,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.030
1786391936.714221,/cmd_vel,0.0500
1786391936.757913,/cmd_vel_raw,0.0500
1786391936.758596,/costmap_app/obstacle_detected,False
1786391936.764166,/cmd_vel,0.0500
1786391936.791097,/cmd_vel_unsafe,0.0500
1786391936.791149,/costmap_app/stop_active,False
1786391936.815223,/cmd_vel,0.0500
1786391936.859365,/cmd_vel_raw,0.0500
1786391936.864171,/cmd_vel,0.0500
1786391936.888779,/cmd_vel_unsafe,0.0500
1786391936.888829,/costmap_app/stop_active,False
1786391936.907639,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.025
1786391936.916086,/cmd_vel,0.0500
1786391936.958435,/cmd_vel_raw,0.0500
1786391936.962079,/costmap_app/obstacle_detected,False
1786391936.964172,/cmd_vel,0.0500
1786391936.989784,/cmd_vel_unsafe,0.0500
1786391936.989808,/costmap_app/stop_active,False
1786391937.014441,/cmd_vel,0.0500
1786391937.059371,/cmd_vel_raw,0.0500
1786391937.065009,/cmd_vel,0.0500
1786391937.065032,/costmap_app/obstacle_detected,False
1786391937.088877,/cmd_vel_unsafe,0.0500
1786391937.094135,/costmap_app/stop_active,False
1786391937.107539,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.014
1786391937.114504,/cmd_vel,0.0500
1786391937.158338,/cmd_vel_raw,0.0500
1786391937.164508,/cmd_vel,0.0500
1786391937.192523,/cmd_vel_unsafe,0.0500
1786391937.192545,/costmap_app/stop_active,False
1786391937.214271,/cmd_vel,0.0500
1786391937.257838,/cmd_vel_raw,0.0500
1786391937.260764,/costmap_app/obstacle_detected,False
1786391937.267923,/cmd_vel,0.0500
1786391937.290626,/cmd_vel_unsafe,0.0500
1786391937.290660,/costmap_app/stop_active,False
1786391937.308212,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.015
1786391937.314617,/cmd_vel,0.0500
1786391937.361624,/cmd_vel_raw,0.0500
1786391937.364442,/cmd_vel,0.0500
1786391937.387791,/cmd_vel_unsafe,0.0500
1786391937.387842,/costmap_app/stop_active,False
1786391937.414824,/cmd_vel,0.0500
1786391937.457038,/cmd_vel_raw,0.0500
1786391937.462087,/costmap_app/obstacle_detected,False
1786391937.464148,/cmd_vel,0.0500
1786391937.493121,/cmd_vel_unsafe,0.0500
1786391937.493141,/costmap_app/stop_active,False
1786391937.508526,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.009
1786391937.514178,/cmd_vel,0.0500
1786391937.557135,/cmd_vel_raw,0.0500
1786391937.565547,/cmd_vel,0.0500
1786391937.566447,/costmap_app/obstacle_detected,False
1786391937.588964,/cmd_vel_unsafe,0.0500
1786391937.588984,/costmap_app/stop_active,False
1786391937.617605,/cmd_vel,0.0500
1786391937.657032,/cmd_vel_raw,0.0500
1786391937.658338,/costmap_app/obstacle_detected,False
1786391937.664271,/cmd_vel,0.0500
1786391937.687953,/cmd_vel_unsafe,0.0500
1786391937.687985,/costmap_app/stop_active,False
1786391937.712439,monitor_status,CLEAR|window_clear|FUSION_ACTIVE|depth_age=0.006
1786391937.714221,/cmd_vel,0.0500
1786391937.758365,/cmd_vel_raw,0.0500
1786391937.767207,/cmd_vel,0.0500
1786391937.788527,/cmd_vel_unsafe,0.0500
1786391937.788585,/costmap_app/stop_active,False
1786391937.814227,/cmd_vel,0.0500
1786391937.857698,/cmd_vel_raw,0.0500
1786391937.861463,/costmap_app/obstacle_detected,True
1786391937.864981,/cmd_vel,0.0500
1786391937.892347,/cmd_vel_unsafe,0.0000
1786391937.892370,/costmap_app/stop_active,True
1786391937.911877,monitor_status,OBSTACLE|lethal_cells_in_window|FUSION_ACTIVE|depth_age=0.038
1786391937.915696,/cmd_vel,0.0000
1786391937.960282,/cmd_vel_raw,0.0500
1786391937.965246,/cmd_vel,0.0000
1786391937.990876,/cmd_vel_unsafe,0.0000
1786391937.990901,/costmap_app/stop_active,True
1786391938.019566,/cmd_vel,0.0000
1786391938.057650,/cmd_vel_raw,0.0500
1786391938.064315,/cmd_vel,0.0000
1786391938.064916,/costmap_app/obstacle_detected,True
1786391938.092123,/cmd_vel_unsafe,0.0000
1786391938.092131,/costmap_app/stop_active,True
1786391938.109287,monitor_status,OBSTACLE|lethal_cells_in_window|FUSION_ACTIVE|depth_age=0.017
1786391938.114693,/cmd_vel,0.0000
1786391938.162042,/cmd_vel_raw,0.0500
1786391938.167685,/cmd_vel,0.0000
1786391938.190864,/cmd_vel_unsafe,0.0000
1786391938.191503,/costmap_app/stop_active,True
1786391938.214821,/cmd_vel,0.0000
1786391938.264588,/cmd_vel,0.0000
1786391938.264612,/cmd_vel_raw,0.0500
1786391938.265431,/costmap_app/obstacle_detected,True
1786391938.288086,/cmd_vel_unsafe,0.0000
1786391938.288154,/costmap_app/stop_active,True
1786391938.310136,monitor_status,OBSTACLE|lethal_cells_in_window|FUSION_ACTIVE|depth_age=0.013
1786391938.314343,/cmd_vel,0.0000
1786391938.359061,/cmd_vel_raw,0.0500
1786391938.364970,/cmd_vel,0.0000
1786391938.388463,/cmd_vel_unsafe,0.0000
1786391938.388484,/costmap_app/stop_active,True
1786391938.416300,/cmd_vel,0.0000
1786391938.458984,/costmap_app/obstacle_detected,True
1786391938.463877,/cmd_vel_raw,0.0500
1786391938.465162,/cmd_vel,0.0000
1786391938.492005,/cmd_vel_unsafe,0.0000
1786391938.496212,/costmap_app/stop_active,True
1786391938.508812,monitor_status,OBSTACLE|lethal_cells_in_window|FUSION_ACTIVE|depth_age=0.014
1786391938.514307,/cmd_vel,0.0000
1786391938.563789,/cmd_vel_raw,0.0500
1786391938.569581,/cmd_vel,0.0000
1786391938.593014,/cmd_vel_unsafe,0.0000
1786391938.593039,/costmap_app/stop_active,True
1786391938.615662,/cmd_vel,0.0000
1786391938.659570,/cmd_vel_raw,0.0500
1786391938.664405,/cmd_vel,0.0000
1786391938.688298,/cmd_vel_unsafe,0.0000
1786391938.688321,/costmap_app/stop_active,True
1786391938.711972,/costmap_app/obstacle_detected,True
1786391938.714185,/cmd_vel,0.0000
1786391938.715467,monitor_status,OBSTACLE|lethal_cells_in_window|FUSION_ACTIVE|depth_age=0.032
1786391938.763539,/cmd_vel_raw,0.0500
1786391938.764278,/cmd_vel,0.0000
1786391938.790119,/cmd_vel_unsafe,0.0000
1786391938.790143,/costmap_app/stop_active,True
1786391938.814146,/costmap_app/obstacle_detected,True
1786391938.815212,/cmd_vel,0.0000
1786391938.858486,/cmd_vel_raw,0.0500
1786391938.866667,/costmap_app/obstacle_detected,True
1786391938.868220,/cmd_vel,0.0000
1786391938.888981,/cmd_vel_unsafe,0.0000
1786391938.892089,/costmap_app/stop_active,True
1786391938.910207,monitor_status,OBSTACLE|lethal_cells_in_window|FUSION_ACTIVE|depth_age=0.015
1786391938.918103,/cmd_vel,0.0000
1786391938.957930,/cmd_vel_raw,0.0500
1786391938.967378,/cmd_vel,0.0000
1786391938.990273,/cmd_vel_unsafe,0.0000
1786391938.990282,/costmap_app/stop_active,True
1786391939.014668,/cmd_vel,0.0000
1786391939.060037,/cmd_vel_raw,0.0500
1786391939.064305,/costmap_app/obstacle_detected,True
1786391939.065826,/cmd_vel,0.0000
1786391939.091738,/cmd_vel_unsafe,0.0000
1786391939.091766,/costmap_app/stop_active,True
1786391939.110456,monitor_status,OBSTACLE|lethal_cells_in_window|FUSION_ACTIVE|depth_age=0.022
1786391939.114359,/cmd_vel,0.0000
1786391939.158385,/cmd_vel_raw,0.0500
1786391939.166916,/cmd_vel,0.0000
1786391939.166944,/costmap_app/obstacle_detected,True
1786391939.189658,/cmd_vel_unsafe,0.0000
1786391939.189684,/costmap_app/stop_active,True
1786391939.216598,/cmd_vel,0.0000
1786391939.257357,/cmd_vel_raw,0.0500
1786391939.268011,/cmd_vel,0.0000
1786391939.287911,/cmd_vel_unsafe,0.0000
1786391939.290122,/costmap_app/stop_active,True
1786391939.314291,/cmd_vel,0.0000
1786391939.314319,/costmap_app/obstacle_detected,True
1786391939.315315,monitor_status,OBSTACLE|lethal_cells_in_window|FUSION_ACTIVE|depth_age=0.026
1786391939.359804,/cmd_vel_raw,0.0500
1786391939.364208,/cmd_vel,0.0000
1786391939.393778,/cmd_vel_unsafe,0.0000
1786391939.393806,/costmap_app/stop_active,True
1786391939.414539,/costmap_app/obstacle_detected,True
1786391939.416117,/cmd_vel,0.0000
1786391939.459542,/cmd_vel_raw,0.0500
1786391939.464562,/cmd_vel,0.0000
1786391939.488919,/cmd_vel_unsafe,0.0000
1786391939.491168,/costmap_app/stop_active,True
1786391939.508030,monitor_status,OBSTACLE|lethal_cells_in_window|FUSION_ACTIVE|depth_age=0.016
1786391939.514781,/cmd_vel,0.0000
1786391939.557444,/cmd_vel_raw,0.0500
1786391939.566043,/cmd_vel,0.0000
1786391939.592579,/cmd_vel_unsafe,0.0000
1786391939.592602,/costmap_app/stop_active,True
1786391939.610171,/costmap_app/obstacle_detected,True
1786391939.618479,/cmd_vel,0.0000
1786391939.657445,/cmd_vel_raw,0.0500
1786391939.668742,/cmd_vel,0.0000
1786391939.690235,/cmd_vel_unsafe,0.0000
1786391939.692108,/costmap_app/stop_active,True
1786391939.709558,monitor_status,OBSTACLE|lethal_cells_in_window|FUSION_ACTIVE|depth_age=0.027
1786391939.715931,/cmd_vel,0.0000
1786391939.760867,/cmd_vel_raw,0.0500
1786391939.764631,/cmd_vel,0.0000
1786391939.766213,/costmap_app/obstacle_detected,True
1786391939.790532,/cmd_vel_unsafe,0.0000
1786391939.790749,/costmap_app/stop_active,True
1786391939.817698,/cmd_vel,0.0000
1786391939.858729,/cmd_vel_raw,0.0500
1786391939.865135,/cmd_vel,0.0000
1786391939.889399,/cmd_vel_unsafe,0.0000
1786391939.892458,/costmap_app/stop_active,True
1786391939.907933,monitor_status,OBSTACLE|lethal_cells_in_window|FUSION_ACTIVE|depth_age=0.021
1786391939.916116,/cmd_vel,0.0000
1786391939.958082,/cmd_vel_raw,0.0500
1786391939.964788,/cmd_vel,0.0000
1786391939.964816,/costmap_app/obstacle_detected,True
1786391939.991460,/cmd_vel_unsafe,0.0000
1786391939.991486,/costmap_app/stop_active,True
1786391940.014717,/cmd_vel,0.0000
1786391940.060907,/cmd_vel_raw,0.0500
1786391940.064937,/cmd_vel,0.0000
1786391940.093710,/cmd_vel_unsafe,0.0000
1786391940.093734,/costmap_app/stop_active,True
1786391940.114076,/costmap_app/obstacle_detected,True
1786391940.123803,/cmd_vel,0.0000
1786391940.123837,monitor_status,OBSTACLE|lethal_cells_in_window|FUSION_ACTIVE|depth_age=0.088
1786391940.158504,/cmd_vel_raw,0.0500
1786391940.164369,/cmd_vel,0.0000
1786391940.190544,/cmd_vel_unsafe,0.0000
1786391940.191051,/costmap_app/stop_active,True
1786391940.216991,/cmd_vel,0.0000
1786391940.257731,/cmd_vel_raw,0.0500
1786391940.259995,/costmap_app/obstacle_detected,True
1786391940.264180,/cmd_vel,0.0000
1786391940.292459,/cmd_vel_unsafe,0.0000
1786391940.292490,/costmap_app/stop_active,True
1786391940.313094,monitor_status,OBSTACLE|lethal_cells_in_window|FUSION_ACTIVE|depth_age=0.062
1786391940.314333,/cmd_vel,0.0000
1786391940.358797,/cmd_vel_raw,0.0500
1786391940.365862,/cmd_vel,0.0000
1786391940.388737,/cmd_vel_unsafe,0.0000
1786391940.388758,/costmap_app/stop_active,True
1786391940.410971,/costmap_app/obstacle_detected,True
1786391940.414262,/cmd_vel,0.0000
1786391940.460932,/cmd_vel_raw,0.0500
1786391940.466256,/cmd_vel,0.0000
1786391940.488082,/cmd_vel_unsafe,0.0000
1786391940.489930,/costmap_app/stop_active,True
